municipality,type,iata_code,latitude_deg,longitude_deg,iso_country
Altötting,small_airport,,48.2162,12.6484,DE
Antersberg,small_airport,,47.9629,11.9955,DE
Amberg,small_airport,,49.4394,11.8107,DE
Bad Brückenau,small_airport,,50.271942,9.823622,DE
Tröstau,small_airport,,50.018763,11.933259,DE
Königsdorf,small_airport,,47.82868,11.465,DE
Dürabuch,closed,,48.26225,11.2094,DE
Erbendorf,small_airport,,49.8438,12.06714,DE
Kleinhartpenning,small_airport,,47.8519,11.6667,DE
Marpingen,small_airport,,49.453,7.039,DE
Bad Königshofen,small_airport,,50.2876,10.4225,DE
Bad Wörishofen,small_airport,,48.02678,10.60135,DE
Benediktbeuern,small_airport,,47.71564,11.3914,DE
Brannenburg,small_airport,,47.74075,12.11548,DE
Ohlstadt,small_airport,,47.65869,11.23507,DE
Eschenlohe,closed,,47.6235,11.18388,DE
,small_airport,,50.4483,10.2526,DE
Sulzbach-Rosenberg,small_airport,,49.49818,11.6595,DE
Hirschaid,small_airport,,49.8364,11.04644,DE
Fürth,small_airport,,49.48152,10.8588,DE
Füssen,small_airport,,47.58306,10.6909,DE
Gammelsdorf,small_airport,,48.5679,11.9325,DE
Geitau,small_airport,,47.6795,11.9622,DE
Landsberg am Lech,small_airport,,47.9925,10.8442,DE
Thalmässing-Waizenhofen,small_airport,,49.0622,11.2924,DE
Bad Tölz,small_airport,,47.7654,11.59546,DE
Holledau,small_airport,,48.64972,11.59687,DE
Hersbruck,small_airport,,49.50753,11.4438,DE
Hienheim,small_airport,,48.87811,11.76034,DE
Regensburg,small_airport,,48.9517,12.1467,DE
Arnsberg,small_airport,,51.3961,8.1445,DE
Nuremberg,small_airport,,49.3287,11.4797,DE
Unterwössen,small_airport,,47.72974,12.4382,DE
Agathazell,small_airport,,47.553,10.2731,DE
Herbrum,small_airport,,53.030765,7.305385,DE
Salzgitter,small_airport,,52.1702,10.31573,DE
Staufenberg,closed,,51.362,9.6288,DE
Bremen,small_airport,,52.9861,8.5722,DE
Wolfenbüttel,small_airport,,52.13704,10.5695,DE
Adelheidsdorf,small_airport,,52.5359,10.02,DE
Bremke,small_airport,,52.02624,9.5628,DE
Holste,small_airport,,53.3751,8.8498,DE
Helmstedt,small_airport,,52.2336,10.9809,DE
Schneverdingen,small_airport,,53.1473,9.796,DE
Holtorfsloh,small_airport,,53.3222,10.0743,DE
Hoya,small_airport,,52.8119,9.1638,DE
An den sieben Bergen,small_airport,,52.0578,9.8104,DE
Hattorf,small_airport,,51.6334,10.2544,DE
Aurich,small_airport,,53.4814,7.6511,DE
Bad Zwischenahn,small_airport,,53.2102,7.9887,DE
Metzingen,small_airport,,52.6697,10.3705,DE
Hamelin,small_airport,,52.0788,9.476,DE
Blexen,small_airport,,53.5383,8.5388,DE
Mössingen,small_airport,,48.385706,9.076333,DE
Hanover Aero Club,small_airport,,52.5955,10.2235,DE
Peißenberg,small_airport,,47.8337,11.06685,DE
Quakenbrück,small_airport,,52.6634,7.9249,DE
Celle,small_airport,,52.6693,10.088,DE
Repke,closed,,52.7163,10.5336,DE
Wessein,small_airport,,52.0838,10.018,DE
Zetel,small_airport,,53.418,7.9039,DE
Goslar,small_airport,,51.9058,10.4619,DE
Bückeburg,small_airport,,52.2511,9.0146,DE
Osterholz-Scharmbeck,small_airport,,53.2135,8.8102,DE
Peine,small_airport,,52.3238,10.1815,DE
Wolfsburg,small_airport,,52.5638,10.6853,DE
Northeim,small_airport,,51.73,9.9925,DE
Bremen,small_airport,,53.2514,9.1084,DE
Walsrode,small_airport,,52.8882,9.6,DE
Gifhorn,small_airport,,52.6204,10.4092,DE
Uslar,small_airport,,51.6619,9.6044,DE
Wenzendorf,small_airport,,53.3374,9.7797,DE
Moringen,small_airport,,51.7124,9.8026,DE
Wustweiler,small_airport,,49.41,7.0547,DE
Amöneburg,small_airport,,50.78985,8.90635,DE
Aßlar,small_airport,,50.5999,8.4439,DE
Bensheim,small_airport,,49.6926,8.5819,DE
Dehausen,small_airport,,51.4635,9.04925,DE
Braunfels,small_airport,,50.5255,8.393,DE
Hofgeismar,small_airport,,51.536,9.3805,DE
Sontra,small_airport,,51.0873,9.9155,DE
Rüdesheim am Rhein,small_airport,,50.0186,7.89324,DE
Wetzlar,small_airport,,50.574,8.529,DE
Gedern,small_airport,,50.4326,9.195,DE
Gießen,small_airport,,50.6042,8.7286,DE
Grifte,small_airport,,51.221,9.4475,DE
Hessisch Lichtenau,small_airport,,51.1888,9.7434,DE
Hörbach,small_airport,,50.6683,8.2604,DE
Schotten-Breungeshain,small_airport,,50.5017,9.2227,DE
,small_airport,,50.6733333333,7.36416666667,DE
Poppenhausen,small_airport,,50.4903,9.85,DE
Fulda,small_airport,,50.5368,9.6621,DE
Homberg,small_airport,,50.7465,9.0192,DE
Bad Hersfeld,small_airport,,50.7968,9.5631,DE
Langenselbold,small_airport,,50.1764,9.0648,DE
Wiesbaden,small_airport,,50.2217,7.9985,DE
,closed,,54.263124,12.439359,DE
Offenbach,small_airport,,49.84,8.851,DE
Butzbach,small_airport,,50.435682,8.62067,DE
Hünfeld,small_airport,,50.7094,9.7391,DE
Pohlheim,small_airport,,50.5322,8.7334,DE
Riedelbach,small_airport,,50.3024,8.3845,DE
Rothenberg,small_airport,,49.4858,8.9368,DE
Schotten,small_airport,,50.5348,9.1455,DE
Eschwege,small_airport,,51.1592,10.0472,DE
Eschwege,closed,,51.197,10.025,DE
Aarbergen,small_airport,,50.2317,8.077,DE
Nidda,small_airport,,50.4053,8.9881,DE
Michelstadt,small_airport,,49.7193,9.0823,DE
Oberems,small_airport,,50.242,8.3986,DE
Arnsberg,small_airport,,51.3878,8.0605,DE
Bergheim,small_airport,,50.9772,6.6085,DE
Schwalmstadt,small_airport,,50.9026,9.2403,DE
Steinfurt,small_airport,,52.1505,7.4531,DE
Büren,small_airport,,51.5427,8.5808,DE
Dorsten,small_airport,,51.6621,6.9856,DE
Hürtgenwald,small_airport,,50.6937,6.4185,DE
Düsseldorf,small_airport,,51.2649,6.8539,DE
Emmerich,small_airport,,51.8221,6.2745,DE
Grevenbroich,small_airport,,51.0767,6.5475,DE
Halver,closed,,51.1741,7.5045,DE
Schwerte,small_airport,,51.4729,7.6451,DE
Welzheim,small_airport,,48.8763,9.6537,DE
Aachen,small_airport,,50.7704,6.2818,DE
Rheinhausen,closed,,51.4857,6.4284,DE
Kesselweier,closed,,51.1873,6.9746,DE
Sauerland,small_airport,,51.4293,7.6436,DE
Dortmund,small_airport,,51.5904,7.7091,DE
Langenfeld,small_airport,,51.1409,6.9849,DE
,small_airport,,51.9144,10.6844,DE
Aukrug,small_airport,,54.0647,9.7983,DE
Lindlar,small_airport,,50.9952,7.3738,DE
,small_airport,,49.9233333333,9.15777777778,DE
,small_airport,,50.0288888889,7.4227777778,DE
,small_airport,,52.8038889,7.1602778,DE
,small_airport,,51.0641667,6.3602778,DE
,small_airport,,51.0505556,6.0541667,DE
,small_airport,,50.6125,10.4727778,DE
,small_airport,,49.6097222,10.2258333,DE
,small_airport,,51.4388889,6.4455556,DE
,small_airport,,50.7475,6.5669444,DE
Rottenburg,small_airport,,48.485556,8.778333,DE
Lünen,small_airport,,51.6171,7.501,DE
Heiligenhaus,small_airport,,51.2996,6.9565,DE
Menden,small_airport,,51.46,7.8376,DE
,small_airport,,49.0007392,9.0803846,DE
Radevormwald,small_airport,,51.2164,7.3822,DE
Siegen,small_airport,,50.8375,8.0141,DE
Sundern,closed,,51.3032,7.9807,DE
Mönchengladbach,small_airport,,51.101,6.3936,DE
Warburg,small_airport,,51.4973,9.0876,DE
Siegen,heliport,,50.8518,8.0184,DE
Crailsheim,small_airport,,49.0867,10.1239,DE
Gießen,heliport,,50.5759,8.6671,DE
Dannstadt,small_airport,,49.4131,8.3518,DE
Heilbronn,heliport,,49.1532,9.1918,DE
,heliport,,51.7815448,7.9069549,DE
Waldeck,small_airport,,51.2267,9.0554,DE
Bad Meinberg,small_airport,,51.8453,9.0141,DE
Donauwörth,small_airport,,48.7309,10.834,DE
,closed,,50.328396,11.282356,DE
,small_airport,,48.3819444,11.2733333,DE
,small_airport,,51.2016667,11.4972222,DE
Bad Waldsee,small_airport,,47.915,9.710278,DE
Berg,small_airport,,47.830746,9.539587,DE
,small_airport,,53.4861111,11.1683333,DE
,small_airport,,48.2272222,8.5344444,DE
,small_airport,,51.9863889,10.9686111,DE
Ehingen,small_airport,,48.284722,9.673333,DE
Riesa,small_airport,,51.3024,13.228,DE
,small_airport,,52.3638889,14.4961111,DE
,small_airport,,49.887778,10.375278,DE
Grünstadt,small_airport,,49.5855556,8.1388889,DE
Heiligenberg,small_airport,,47.83291,9.30127,DE
,small_airport,,48.6644444,12.0536111,DE
,small_airport,,49.0397222,10.5044444,DE
,small_airport,,49.1763889,8.1361111,DE
Denkingen,small_airport,,48.1075,8.7627778,DE
,small_airport,,48.2777778,12.2222222,DE
Weilerswist,small_airport,,50.7191667,6.8497222,DE
,small_airport,,47.6002778,9.7419444,DE
Kell am See,small_airport,,49.6216667,6.8402778,DE
Backnang,small_airport,,49.0094,9.3542,DE
Vaihingen an der Enz,small_airport,,48.9362,8.9736,DE
Suhl,heliport,,50.603,10.7104,DE
Geislingen,small_airport,,48.553,9.9038,DE
Reutlingen,small_airport,,48.4584,9.2977,DE
Nordhalben,small_airport,,50.3941,11.5217,DE
,small_airport,,49.6758156,6.5439529,DE
Tauberbischofsheim,small_airport,,49.6477,9.6326,DE
Singhofen,small_airport,,50.2714,7.8548,DE
Nastätten,small_airport,,50.198,7.89,DE
Westerwald,small_airport,,50.424,7.83,DE
,small_airport,,49.2730556,12.7805556,DE
,closed,,49.657417,12.293667,DE
,small_airport,,53.0722222222,11.8197222222,DE
,closed,,54.3045655,12.9105955,DE
Hamburg,small_airport,,53.381,10.804,DE
Berlin,small_airport,,52.94127,12.78,DE
Bad Breisig,small_airport,,50.5082,7.2556,DE
Kusel,small_airport,,49.4779,7.3094,DE
Salzwedel,small_airport,,52.828,11.316,DE
Kirn,small_airport,,49.773,7.5217,DE
Bad Kissingen,heliport,,50.1902,10.0827,DE
Kißlegg,heliport,,47.7689,9.8921,DE
Wangen im Allgäu,small_airport,,47.753962,9.86219,DE
Tübingen,heliport,,48.533,9.0356,DE
Tübingen,heliport,,48.5297,9.0382,DE
Pritzwalk,small_airport,,53.1953,12.1642,DE
Mölln,small_airport,,53.5834,10.6985,DE
Fischbek,small_airport,,53.4561,9.8317,DE
Landstuhl,small_airport,,49.5621,7.58,DE
,small_airport,,50.1758333,6.8577778,DE
,small_airport,,50.3216667,8.1938889,DE
Saarlouis,small_airport,,49.3863,6.7493,DE
,small_airport,,47.7594444,11.3036111,DE
Pirmasens,small_airport,,49.0934,7.7941,DE
Niebüll,small_airport,,54.8961,8.8208,DE
Esslingen,small_airport,,48.762222,9.333889,DE
Bad Marienberg,small_airport,,50.6611,8.0276,DE
Öhringen,small_airport,,49.231,9.421,DE
Berneck,small_airport,,48.5737,9.7291,DE
Bad Wildungen,small_airport,,51.0938889,9.1483333,DE
Becherbach,small_airport,,49.6422222,7.6838889,DE
,small_airport,,51.7372222,9.2011111,DE
,small_airport,,49.8288889,6.4355556,DE
,small_airport,,51.7672222,7.7469444,DE
Nagold,small_airport,,48.5313889,8.6752778,DE
Imsweiler,closed,,49.606111,7.793611,DE
Linnich,small_airport,,50.9630556,6.3377778,DE
Morschenich,small_airport,,50.8730556,6.5527778,DE
Lohne,small_airport,,52.6680556,8.3213889,DE
Riedlingen,small_airport,,48.144444,9.466666,DE
,small_airport,,51.3863889,12.8202778,DE
,small_airport,,47.8241667,7.6397222,DE
,small_airport,,47.7575,10.9038889,DE
,small_airport,,50.3036111,10.6805556,DE
Sindelfingen,small_airport,,48.6385,8.8175,DE
,small_airport,,53.5147,10.1442,DE
Bohlhof,small_airport,,47.6509,8.3867,DE
Bad Friedrichshall,small_airport,,49.2579,9.2745,DE
Mühlacker,small_airport,,48.9328,8.8155,DE
Haßloch,small_airport,,49.3553,8.2902,DE
Hayingen,small_airport,,48.2848,9.4657,DE
Heilbronn,small_airport,,49.1223,9.1815,DE
Künzelsau,small_airport,,49.3146,9.7468,DE
Singen,small_airport,,47.7604,8.7683,DE
Schwäbisch Gmünd,small_airport,,48.7458,9.8615,DE
Hülben,small_airport,,48.5293,9.398,DE
The Hotzenwald,small_airport,,47.6333,7.9412,DE
Isny im Allgäu,small_airport,,47.7002,10.0207,DE
Freiburg,small_airport,,47.9509,7.9558,DE
Leibertingen,small_airport,,48.0445,9.0314,DE
Hohenlohekreis,small_airport,,49.3518,10.0757,DE
Renningen,small_airport,,48.7847,8.9175,DE
Heidelberg,small_airport,,49.2375,8.6783,DE
Markdorf,small_airport,,47.7072,9.391,DE
Möckmühl,small_airport,,49.3442,9.401,DE
Mosbach,small_airport,,49.3513,9.1208,DE
,small_airport,,49.456,9.104,DE
Dottingen,small_airport,,48.4093,9.4425,DE
Freudenstadt,small_airport,,48.5027,8.4786,DE
,small_airport,,48.7417,10.3277,DE
Blaubeuren,small_airport,,48.413081,9.766288,DE
Ochsenhausen,closed,,48.0535,9.9189,DE
Gingen/Fils,small_airport,,48.5566,9.8219,DE
Pleidelsheim,small_airport,,48.9564,9.1914,DE
Rastatt,small_airport,,48.8742,8.2129,DE
Reiselfingen,small_airport,,47.8517,8.3715,DE
,small_airport,,49.8377778,10.7805556,DE
,small_airport,,49.2166667,11.4016667,DE
Metzingen,small_airport,,48.5133,9.3332,DE
Heidenheim,small_airport,,48.6922,10.0995,DE
Sinsheim,small_airport,,49.2472,8.8938,DE
Pforzheim,small_airport,,48.8382,8.5432,DE
,small_airport,,51.9961111,12.9838889,DE
,small_airport,,50.7783333,10.8169444,DE
,small_airport,,49.2672222,11.572777,DE
,small_airport,,50.676111,12.681667,DE
,small_airport,,50.884038,13.531042,DE
,small_airport,,47.9558333,9.0294444,DE
,small_airport,,48.3458333,8.6377778,DE
,small_airport,,51.7044444,10.8752778,DE
Altenburg,small_airport,,50.9137,12.6123,DE
,small_airport,,49.2908333,9.1725,DE
,small_airport,,50.2463889,6.7561111,DE
Tryppehna,small_airport,,52.1775,11.9283333,DE
,small_airport,,53.6702778,13.4005556,DE
,small_airport,,49.8365058,11.0890816,DE
Brandis,closed,,51.328383,12.656439,DE
Bitterfeld,balloonport,,51.62455,12.29391,DE
Lippspringe,closed,,51.79056,8.786111,DE
Seelitz,small_airport,,51.007235,12.814543,DE
Ternberg,small_airport,,47.93474,14.350854,AT
Meißendorf,small_airport,,52.7122879,9.8729296,DE
Uehrde,small_airport,,52.1008333,10.7380556,DE
Kamenz,small_airport,,51.283611,14.061667,DE
Burgheim LKrs Neuburg,small_airport,,48.692206,11.033122,DE
Fehmarn,small_airport,,54.4559418,11.1096123,DE
Katensen,small_airport,,52.4411581,10.1661266,DE
Mellenthin (Usedom),small_airport,,53.9175,14.0325,DE
Hagen,small_airport,,51.3066667,7.425,DE
Bürstadt,small_airport,,49.6558333,8.4747222,DE
Crussow,small_airport,,53.013056,14.071111,DE
,small_airport,,53.3288889,10.8336111,DE
Kleinkoschen,small_airport,,51.513056,14.080556,DE
Iserlohn,small_airport,,51.436389,7.699722,DE
Mohorn,small_airport,,50.997963,13.446165,DE
Wertheim,small_airport,,49.725862,9.507246,DE
,small_airport,,49.5919444,7.0313889,DE
Offenbüttel,small_airport,,54.1758333,9.3780556,DE
,small_airport,,50.5930556,11.5922222,DE
Günzburg,heliport,,48.4581,10.291601,DE
Günzburg,heliport,,48.4259,10.298503,DE
Ulm,heliport,,48.4142,9.9805,DE
,small_airport,,49.0352778,9.8725,DE
,small_airport,,51.6408333,7.4255556,DE
,small_airport,,49.4435541,9.3619443,DE
Pilsach auf der Heid,small_airport,,49.3519444,11.4888889,DE
Eimbeckhausen,small_airport,,52.225,9.425,DE
Straßham,small_airport,,48.1797222,11.9272222,DE
,small_airport,,49.086013,10.634766,DE
Bredstedt,small_airport,,54.633425,8.985745,DE
Kemnitz,heliport,,54.0824235,13.5361492,DE
Bissendorf,small_airport,,52.518069,9.732115,DE
Everswinkel,small_airport,,51.8844444,7.8380556,DE
Geilsheim,small_airport,,49.0244444,10.6591667,DE
Plötzin,small_airport,,52.356113,12.824636,DE
,small_airport,,52.1586111,7.2402778,DE
Dorstadt,small_airport,,52.1,10.5513889,DE
Malsch,small_airport,,48.901667,8.328333,DE
,small_airport,,50.6088889,10.0880556,DE
Dörzbach,small_airport,,49.350308,9.715267,DE
,small_airport,,49.033717,9.592248,DE
Kremmen,small_airport,,52.797548,13.102406,DE
Kunrau,small_airport,,52.567785,10.996051,DE
,small_airport,,52.2941978,9.3773282,DE
,small_airport,,49.2427777,9.3158333,DE
,small_airport,,51.7780554,11.2855555,DE
Niederwillingen,small_airport,,50.7799999,11.0508333,DE
Oberrot,small_airport,,49.0102777,9.6405555,DE
,small_airport,,52.655,8.556944,DE
Offenburg,small_airport,,48.4338888,7.9708332,DE
Walxheim,small_airport,,48.953631,10.323716,DE
Naunheim,small_airport,,50.2580555,7.3319443,DE
Illingen-Welver,small_airport,,51.6180554,7.9352777,DE
Borken,small_airport,,51.8788888,6.8552777,DE
Schwaigern,small_airport,,49.141667,8.9875,DE
Gersdorf,small_airport,,49.0319443,11.141111,DE
Ruppin,heliport,,52.9039727,12.7963431,DE
,small_airport,,51.5336866,10.578724,DE
Gössenheim,small_airport,,50.028245,9.772232,DE
Neuenstein,small_airport,,49.183234,9.5590496,DE
Brodau,small_airport,,51.4987,12.32983,DE
Laussig,small_airport,,51.535632,12.642359,DE
Frankfurt am Main,closed,,50.177008,8.658793,DE
Frankfurt am Main,closed,,50.111029,8.613238,DE
München,heliport,,48.110895,11.465393,DE
Heidelberg,closed,,49.392397,8.651935,DE
,heliport,,54.089077,13.408176,DE
,heliport,,53.3821208,13.0521218,DE
Aachen,heliport,,50.775674,6.044372,DE
,heliport,,52.284419,14.06036,DE
,closed,,53.3101318,12.2514551,DE
Machern,small_airport,,51.3586195,12.6117779,DE
,small_airport,,53.2752777,12.3661111,DE
,small_airport,,51.46339,12.23996,DE
Böblingen,closed,,48.689544,8.996193,DE
Böblingen,heliport,,48.690553,9.03221,DE
Sindelfingen,heliport,,48.71495,9.02438,DE
,heliport,,53.2162096,8.2177713,DE
,small_airport,,51.6368318,11.6149507,DE
,small_airport,,53.41861,11.80167,DE
,heliport,,54.034939,10.562518,DE
,small_airport,,49.920062,10.258141,DE
,small_airport,,47.95773,11.82082,DE
Bielefeld,heliport,,51.982693,8.528706,DE
,closed,,53.747388,12.950649,DE
Kaltenkirchen,closed,,53.825327,9.904432,DE
Berlin,closed,,52.380001,13.5225,DE
Borkheide,closed,,52.23364,12.84742,DE
Iserlohn,heliport,,51.380328,7.690701,DE
,small_airport,,48.96775,9.32206,DE
Borkum,heliport,,53.566654,6.755764,DE
Edling,small_airport,,48.07159,12.13531,DE
Würselen,heliport,,50.81494,6.14322,DE
,small_airport,,49.0975,8.59495,DE
Köln (Cologne),balloonport,,50.91305,6.89627,DE
Dallgow-Döberitz,closed,,52.53446,13.11579,DE
Duisburg,heliport,,51.38054,6.78715,DE
,heliport,,52.58029,8.93266,DE
Oberhausen,small_airport,,49.5491,9.95173,DE
,small_airport,,47.98103,11.24277,DE
,small_airport,,50.19933,10.75923,DE
,small_airport,,49.194227,10.37957,DE
Berlin,closed,,52.473,13.4039,DE
Bonn,heliport,,50.69806,7.10555,DE
Berlin,heliport,,52.51926,13.56769,DE
Berlin,heliport,,52.63,13.51039,DE
Berlin,heliport,,52.59042,13.30846,DE
Berlin,heliport,,52.54049,13.34266,DE
Berlin,heliport,,52.52701,13.43915,DE
Berlin,heliport,,52.48243,13.39561,DE
Berlin,heliport,,52.44135,13.32286,DE
Berlin,heliport,,52.46104,13.16276,DE
Treuenbritzen,closed,,52.07595,12.96762,DE
Potsdam,heliport,,52.40015,13.06554,DE
München,heliport,,48.083573,11.559945,DE
Murnau,heliport,,47.672376,11.21628,DE
Regensburg,heliport,,48.987064,12.09297,DE
München,heliport,,48.136011,11.600677,DE
,heliport,,48.154309,11.626185,DE
München,heliport,,48.152786,11.548548,DE
München,heliport,,48.103039,11.548246,DE
München,heliport,,48.133208,11.562263,DE
Garmisch-Partenkirchen,heliport,,47.484399,11.129059,DE
,small_airport,,51.33262,10.25527,DE
Dettingen unter Teck,small_airport,,48.608753,9.474184,DE
Unterhaching,closed,,48.072057,11.635852,DE
,small_airport,,47.9062,11.76946,DE
Eschborn,closed,,50.135764,8.549981,DE
,heliport,,52.226452,12.807269,DE
,heliport,,52.213603,12.798685,DE
Lichtenau,heliport,,51.609169,8.935168,DE
Dresden,heliport,,51.133696,13.773546,DE
Greven,heliport,,52.123376,7.690313,DE
Rheine,heliport,,52.277228,7.431487,DE
49716 Meppen,heliport,,52.72632,7.32988,DE
Reinbek,heliport,,53.508943,10.24186,DE
Bergedorf,heliport,,53.48615,10.234677,DE
Hamburg,heliport,,53.587442,10.164236,DE
Hamburg,heliport,,53.596875,10.077857,DE
Geestacht,heliport,,53.431836,10.385492,DE
Hamburg,heliport,,53.459786,9.950835,DE
Hamburg,heliport,,53.555431,9.902346,DE
Hamburg,heliport,,53.591518,9.973955,DE
Frankfurt,heliport,,50.089619,8.585571,DE
Peine,closed,,52.4025,10.228889,DE
Beetzendorf,small_airport,,52.66652,11.012335,DE
Felton,small_airport,,39.02069854736328,-75.57710266113281,US
Christiana,closed,,39.661201,-75.682999,US
Dover,heliport,,39.20009994506836,-75.53299713134766,US
Dover,heliport,,39.18339920043945,-75.52459716796875,US
Smyrna,small_airport,,39.29169845581055,-75.57499694824219,US
Greenville,heliport,,39.80009841918945,-75.61630249023438,US
Greenville,heliport,,39.792598724365234,-75.6135025024414,US
Hartly,closed,,39.144299,-75.691299,US
Lewes,heliport,,38.78150177001953,-75.1052017211914,US
Magnolia,small_airport,,39.068199157714844,-75.4885025024414,US
Milford,small_airport,,38.966800689697266,-75.46630096435547,US
Milford,small_airport,,38.90570068359375,-75.4010009765625,US
Ellendale,small_airport,,38.80569839477539,-75.4126968383789,US
Dewey Beach,seaplane_base,,38.68619918823242,-75.08709716796875,US
Bridgeville,small_airport,,38.74399948120117,-75.53489685058594,US
Seaford,small_airport,,38.61259841918945,-75.69969940185547,US
Wilmington,heliport,,39.79084,-75.547805,US
Greenwood,small_airport,,38.77790069580078,-75.58329772949219,US
Newark,closed,,39.678391,-75.651855,US
Townsend,small_airport,,39.325801849365234,-75.7416000366211,US
Townsend,small_airport,,39.373600006103516,-75.74579620361328,US
Frankford,small_airport,,38.517901,-75.159874,US
Cheswold,closed,,39.216801,-75.583,US
Milton,small_airport,,38.750301361083984,-75.36000061035156,US
Dover,heliport,,39.11149978637695,-75.50550079345703,US
Milton,small_airport,,38.776100158691406,-75.23359680175781,US
Newark,heliport,,39.687564,-75.667069,US
Selbyville,closed,,38.462601,-75.174896,US
Wilmington,heliport,,39.779181,-75.55552,US
Smyrna,small_airport,,39.375099182128906,-75.64409637451172,US
Wilmington,heliport,,39.735599517822266,-75.5353012084961,US
Wilmington,closed,,39.766701,-75.583298,US
Felton,small_airport,,38.974998474121094,-75.61669921875,US
Middletown,closed,,39.475444,-75.69177,US
Townsend,small_airport,,39.41429901123047,-75.66300201416016,US
Wilmington,heliport,,39.751111,-75.550556,US
Georgetown,small_airport,,38.63759994506836,-75.3552017211914,US
Huzhou,small_airport,DEQ,30.504264,120.107388,CN
Derim,small_airport,DER,-6.14472222222,147.107222222,PG
Dekai,small_airport,DEX,-4.8557,139.482006,ID
Kaya,small_airport,XKY,13.067000389099121,-1.100000023841858,BF
Barsalogho,small_airport,,13.399999618530273,-1.0670000314712524,BF
Ouahigouya,small_airport,OUG,13.567000389099121,-2.4170000553131104,BF
Didyr,small_airport,,12.550000190734863,-2.617000102996826,BF
Batie,small_airport,,9.883000373840332,-2.9170000553131104,BF
Kongoussi,small_airport,,13.317000389099121,-1.5329999923706055,BF
Titao,small_airport,,13.767000198364258,-2.0829999446868896,BF
Djibo,small_airport,XDJ,14.100000381469727,-1.6330000162124634,BF
Koudougou,small_airport,,12.267000198364258,-2.4000000953674316,BF
Leo,small_airport,XLU,11.100000381469727,-2.0999999046325684,BF
Manga,small_airport,,11.665351,-1.042542,BF
Po,small_airport,PUP,11.149999618530273,-1.149999976158142,BF
Poura,small_airport,,11.616999626159668,-2.75,BF
Seguenega,small_airport,,13.440602,-1.994359,BF
Tenado,small_airport,,12.199999809265137,-2.5829999446868896,BF
Gourcy,small_airport,,13.199999809265137,-2.367000102996826,BF
Yako,small_airport,,12.949999809265137,-2.2829999923706055,BF
Boulsa,small_airport,XBO,12.649999618530273,-0.5669999718666077,BF
Bogande,small_airport,XBG,12.982999801635742,-0.16699999570846558,BF
Komin-Yanga,small_airport,,11.699999809265137,0.15000000596046448,BF
Diapaga,small_airport,DIP,12.060324,1.784631,BF
Dori,small_airport,DOR,14.032999992370605,-0.032999999821186066,BF
Fada N'gourma,small_airport,FNG,12.032999992370605,0.3499999940395355,BF
Gorom-Gorom,small_airport,XGG,14.449999809265137,-0.2329999953508377,BF
Koupela,small_airport,,12.166999816894531,-0.30000001192092896,BF
Kantchari,small_airport,XKA,12.464046,1.492939,BF
Tambao,small_airport,TMQ,14.790874,0.039492,BF
Zorgo,small_airport,,12.249065,-0.620512,BF
Pama,small_airport,XPA,11.25,0.699999988079071,BF
Arly,small_airport,ARL,11.597000122070312,1.4830000400543213,BF
Sebba,small_airport,XSE,13.449999809265137,0.5170000195503235,BF
Tenkodogo,small_airport,TEG,11.801149,-0.371377,BF
Ouargaye,small_airport,,11.517000198364258,0.05000000074505806,BF
Zabré,small_airport,XZA,11.166999816894531,-0.6169999837875366,BF
Ouagadougou,medium_airport,OUA,12.3532,-1.51242,BF
Dano,small_airport,,11.133000373840332,-3.066999912261963,BF
Banfora,small_airport,BNR,10.688861,-4.727726,BF
Dedougou,small_airport,DGU,12.458999633789062,-3.490000009536743,BF
Safane,small_airport,,12.149999618530273,-3.183000087738037,BF
Gaoua,small_airport,XGA,10.384059,-3.163454,BF
Houndé,small_airport,,11.491211,-3.512817,BF
Loumana,closed,,10.567,-5.35,BF
Nouna,small_airport,XNU,12.75,-3.867000103,BF
Bobo Dioulasso,medium_airport,BOY,11.160099983215332,-4.33096981048584,BF
Orodara,small_airport,,10.986103,-4.924793,BF
Sideradougou,small_airport,,10.666999816894531,-4.267000198364258,BF
Tougan,small_airport,TUQ,13.067000389099121,-3.066999912261963,BF
Diebougou,small_airport,XDE,10.949999809265137,-3.25,BF
Aribinda,small_airport,XAR,14.217000007600001,-0.883000016212,BF
Accra,large_airport,ACC,5.605189800262451,-0.16678600013256073,GH
Ho,medium_airport,,6.579691,0.532547,GH
Daugo Island,closed,,-9.5128,147.0505,PG
Tamale,medium_airport,TML,9.55718994140625,-0.8632140159606934,GH
Navrongo,small_airport,,10.899999618530273,-1.100000023841858,GH
Wa,small_airport,,10.0826997756958,-2.507689952850342,GH
Yendi,small_airport,,9.425000190734863,-0.004722000099718571,GH
Colombo,seaplane_base,DGM,7.1079,79.8721,LK
Kumasi,medium_airport,KMS,6.714560031890869,-1.5908199548721313,GH
Sunyani,medium_airport,NYI,7.36183,-2.32876,GH
Sekondi-Takoradi,medium_airport,TKD,4.896059989929199,-1.7747600078582764,GH
Deer Harbor,seaplane_base,DHB,48.6166666667,-123.002777778,US
Dalnegorsk,small_airport,DHG,44.558748,135.490005,RU
Ad-Dali,small_airport,DHL,13.73846,44.72719,YE
Aboisso,small_airport,ABO,5.461944,-3.234722,CI
Abidjan,medium_airport,ABJ,5.26139,-3.92629,CI
Abengourou,small_airport,OGO,6.715559959411621,-3.4702799320220947,CI
Bocanda,small_airport,,7.0329999923706055,-4.5329999923706055,CI
